Order ID,start_x,start_y,end_x,end_y,ori_order,ori_distance,nn_order,nn_distance,nn_effort,mst_Lower_bound,bab_order,bab_distance,bab_effort
2377,0,0,0,0,"['219130', '397578', '310279', '398344']",80,"['398344', '397578', '310279', '219130']",50,214.8,52,"['219130', '398344', '310279', '397578']",56,142.2
2378,0,0,0,0,"['46856', '191515', '327710', '391888', '392017', '378837', '392015', '140817', '342706', '193618']",72,"['342706', '140817', '46856', '191515', '327710', '391888', '392017', '378837', '392015', '193618']",60,0,52,"['46856', '327710', '391888', '392017', '378837', '191515', '392015', '193618', '140817', '342706']",60,0
2379,0,0,0,0,"['383599', '381992', '366647']",56,"['366647', '383599', '381992']",52,78.0,54,"['383599', '381992', '366647']",54,84.0
2380,0,0,0,0,"['356984', '376926', '360031']",36,"['360031', '356984', '376926']",32,19.4,34,"['356984', '376926', '360031']",34,21.2
2381,0,0,0,0,"['392000', '396991', '16643', '392134', '392008', '391983']",56,"['391983', '396991', '392000', '16643', '392134', '392008']",50,22.0,52,"['392000', '396991', '16643', '392134', '392008', '391983']",58,24.0
2382,0,0,0,0,"['632005', '8866', '12439', '332578', '61619', '61459', '401003', '848848', '869476', '153201', '145211', '96708', '79354', '75831', '67574', '73576', '43015', '38791', '36190', '56944', '321890', '1143351', '1370915', '120660', '172691', '25294', '717364', '719066', '719182', '719615', '716637', '716776', '485075', '402997', '278356', '5497', '139867', '130153', '499637', '480119', '398874', '377881', '391762', '375896', '399829', '1071022', '1101709', '1101715', '754952', '393390', '302344', '311362', '316329', '336712', '246200', '254683', '276692', '75820', '70480']",298,"['5497', '869476', '402997', '278356', '139867', '130153', '499637', '716776', '485075', '12439', '401003', '848848', '8866', '120660', '172691', '25294', '716637', '377881', '391762', '375896', '399829', '61459', '632005', '332578', '61619', '1370915', '145211', '153201', '96708', '79354', '75831', '67574', '73576', '43015', '38791', '36190', '56944', '321890', '1143351', '719066', '717364', '719615', '719182', '754952', '1101715', '393390', '302344', '311362', '316329', '336712', '246200', '254683', '276692', '75820', '70480', '1101709', '1071022', '398874', '480119']",172,41109.2,132,"['632005', '8866', '12439', '332578', '61619', '61459', '401003', '153201', '145211', '96708', '79354', '75831', '67574', '73576', '43015', '38791', '36190', '56944', '321890', '1143351', '719066', '1370915', '120660', '172691', '25294', '717364', '719615', '716637', '716776', '485075', '402997', '278356', '5497', '139867', '130153', '375896', '754952', '393390', '302344', '311362', '316329', '336712', '70480', '254683', '75820', '719182', '398874', '1101715', '1101709', '246200', '276692', '499637', '480119', '399829', '1071022', '377881', '391762', '848848', '869476']",282,29277.0
2383,0,0,0,0,"['72860', '131296', '950952', '499539', '212011', '154454']",64,"['154454', '212011', '72860', '131296', '950952', '499539']",56,14.2,52,"['72860', '950952', '499539', '131296', '212011', '154454']",64,16.2
2384,0,0,0,0,"['1145765', '1145768', '174714', '48365', '59313']",68,"['174714', '1145768', '48365', '59313', '1145765']",64,61.0,50,"['174714', '1145768', '48365', '59313', '1145765']",70,61.0
2385,0,0,0,0,"['41100', '204756', '56776', '342032']",40,"['342032', '41100', '204756', '56776']",36,0,38,"['41100', '204756', '56776', '342032']",38,0
2386,0,0,0,0,"['97669', '48365', '59313', '355027']",70,"['355027', '48365', '59313', '97669']",66,0,54,"['97669', '59313', '355027', '48365']",72,0
2387,0,0,0,0,"['110313', '18602', '301927', '342577', '137023', '195946', '390290']",80,"['390290', '18602', '110313', '301927', '137023', '195946', '342577']",64,92.4,46,"['110313', '301927', '137023', '18602', '390290', '195946', '342577']",82,88.0
2388,0,0,0,0,"['256849', '254402', '163170', '61346', '397889', '119063', '225262', '365028', '387238', '366339', '380057', '172783']",96,"['380057', '256849', '61346', '397889', '119063', '225262', '365028', '387238', '172783', '366339', '254402', '163170']",72,21.6,54,"['61346', '387238', '225262', '366339', '119063', '397889', '256849', '380057', '172783', '365028', '254402', '163170']",96,27.8
2389,0,0,0,0,"['386536', '358424', '1017138', '324086', '102601']",80,"['102601', '1017138', '386536', '358424', '324086']",52,105.6,42,"['1017138', '102601', '386536', '358424', '324086']",58,100.2
2390,0,0,0,0,"['103926', '308098', '195946', '123462', '193618', '17112', '177787', '154454']",66,"['123462', '195946', '103926', '193618', '308098', '17112', '177787', '154454']",58,32.0,58,"['103926', '308098', '195946', '193618', '123462', '177787', '154454', '17112']",66,38.0
2391,0,0,0,0,"['184369', '306104', '96165', '282185', '409666']",68,"['282185', '96165', '409666', '306104', '184369']",54,96.6,52,"['306104', '409666', '96165', '282185', '184369']",60,110.4
2392,0,0,0,0,"['278381', '230004', '156385', '110313', '227150', '661741', '346695', '43851']",66,"['661741', '230004', '278381', '156385', '110313', '227150', '346695', '43851']",58,0,48,"['278381', '230004', '110313', '227150', '661741', '346695', '43851', '156385']",66,0
2393,0,0,0,0,"['405417', '356984', '376926', '360031', '283173', '84012', '16643', '384917', '5307', '1138']",82,"['405417', '376926', '356984', '360031', '283173', '84012', '16643', '384917', '5307', '1138']",76,74.2,50,"['283173', '384917', '356984', '405417', '5307', '16643', '84012', '1138', '376926', '360031']",92,45.2
2394,0,0,0,0,"['405390', '354111', '1164787', '103926']",58,"['103926', '354111', '405390', '1164787']",46,176.4,50,"['405390', '1164787', '103926', '354111']",56,212.0
2395,0,0,0,0,"['84012', '17032', '68048', '374101']",52,"['68048', '17032', '84012', '374101']",46,94.8,42,"['17032', '68048', '84012', '374101']",52,96.8
2396,0,0,0,0,"['297273', '161348', '751280', '751281']",42,"['751280', '161348', '751281', '297273']",32,1.8,26,"['297273', '161348', '751281', '751280']",36,4.4
2397,0,0,0,0,"['489494', '489489', '708440', '708443']",50,"['708443', '489494', '489489', '708440']",46,15.8,48,"['489494', '489489', '708440', '708443']",48,17.0
2398,0,0,0,0,"['16643', '133911', '112167', '1017138']",72,"['112167', '16643', '133911', '1017138']",58,59.4,48,"['1017138', '16643', '133911', '112167']",66,113.4
2399,0,0,0,0,"['374101', '1017132', '71872']",56,"['1017132', '374101', '71872']",46,86.4,36,"['71872', '374101', '1017132']",50,38.4
2400,0,0,0,0,"['194095', '155912', '197909', '176585']",68,"['176585', '194095', '197909', '155912']",52,432.0,50,"['194095', '155912', '176585', '197909']",56,349.2
2401,0,0,0,0,"['156385', '52017', '372539', '110313', '43123']",44,"['43123', '156385', '52017', '372539', '110313']",40,0,42,"['156385', '52017', '372539', '110313', '43123']",42,0
2402,0,0,0,0,"['356984', '376926', '360031', '272457', '5307', '422465', '364695', '376286', '113039']",110,"['272457', '422465', '356984', '376926', '5307', '364695', '376286', '113039', '360031']",84,174.8,44,"['356984', '376926', '5307', '272457', '422465', '376286', '113039', '360031', '364695']",84,146.8
2403,0,0,0,0,"['375127', '378592', '272258', '171189']",76,"['375127', '272258', '378592', '171189']",68,48.8,44,"['375127', '272258', '378592', '171189']",72,50.4
2404,0,0,0,0,"['1018052', '220966', '713209', '398275', '246555']",76,"['246555', '713209', '398275', '220966', '1018052']",70,1907.2,68,"['713209', '220966', '1018052', '398275', '246555']",98,1135.8
2405,0,0,0,0,"['734823', '363644', '396795', '396805', '396806', '1076394']",94,"['734823', '1076394', '363644', '396795', '396805', '396806']",72,98.0,62,"['734823', '1076394', '396805', '396806', '396795', '363644']",84,108.0
2406,0,0,0,0,"['177787', '260033']",52,"['260033', '177787']",48,0,52,"['260033', '177787']",50,0
2407,0,0,0,0,"['102601', '222340', '1017138', '245818', '195946']",70,"['195946', '245818', '102601', '222340', '1017138']",64,87.0,42,"['102601', '1017138', '222340', '245818', '195946']",70,132.0
2408,0,0,0,0,"['224612', '1017138', '372539', '485119', '1017161', '392819', '97077', '171190', '363972', '951375', '286457', '110313', '391857', '393069']",128,"['1017138', '224612', '951375', '372539', '286457', '171190', '110313', '363972', '393069', '391857', '1017161', '485119', '392819', '97077']",82,3239.0,72,"['372539', '485119', '110313', '286457', '97077', '391857', '1017161', '392819', '951375', '393069', '224612', '1017138', '171190', '363972']",132,2466.4
2409,0,0,0,0,"['950952', '383599', '381992', '366647', '397534', '1223848', '1077230', '284251']",96,"['1077230', '383599', '950952', '381992', '366647', '284251', '397534', '1223848']",62,1500.8,52,"['950952', '284251', '383599', '381992', '366647', '397534', '1223848', '1077230']",80,940.6
2410,0,0,0,0,"['1016717', '5307', '945466', '909280']",74,"['909280', '945466', '5307', '1016717']",68,0,66,"['945466', '909280', '5307', '1016717']",70,0
2411,0,0,0,0,"['48365', '59313', '49925', '225316']",64,"['225316', '48365', '49925', '59313']",58,18.0,52,"['48365', '59313', '225316', '49925']",62,15.6
2412,0,0,0,0,"['56776', '383371', '309096', '239436', '959056']",68,"['959056', '309096', '383371', '239436', '56776']",52,270.8,46,"['383371', '959056', '309096', '239436', '56776']",66,378.8
2413,0,0,0,0,"['395931', '383599', '381992', '366647']",60,"['366647', '383599', '395931', '381992']",54,88.0,56,"['395931', '383599', '381992', '366647']",58,84.0
2414,0,0,0,0,"['5307', '950952', '193618', '140817']",60,"['140817', '193618', '5307', '950952']",54,7.8,54,"['5307', '950952', '193618', '140817']",62,7.8
2415,0,0,0,0,"['356984', '376926', '360031', '286696', '252488']",62,"['360031', '356984', '376926', '286696', '252488']",56,84.6,38,"['356984', '376926', '360031', '286696', '252488']",64,84.0
2416,0,0,0,0,"['386085', '396555', '225123', '161422', '156523', '1145769', '1017750', '1145777']",76,"['225123', '396555', '386085', '161422', '156523', '1145777', '1017750', '1145769']",60,187.6,48,"['386085', '396555', '156523', '161422', '1145777', '1017750', '1145769', '225123']",64,168.2
2417,0,0,0,0,"['276157', '181202', '257905', '191091', '401009', '328595', '296188', '8140', '104664', '161422', '49925', '397254', '10250', '863464', '1590704']",124,"['328595', '181202', '161422', '276157', '257905', '401009', '296188', '104664', '863464', '191091', '397254', '8140', '10250', '1590704', '49925']",86,1088.2,60,"['276157', '181202', '161422', '257905', '8140', '104664', '328595', '401009', '296188', '49925', '1590704', '863464', '397254', '191091', '10250']",102,579.8
2418,0,0,0,0,"['68048', '17032', '73984', '711896', '351916', '383599', '381992', '366647', '240490', '391833', '2044056', '19461', '393069', '391857', '1400575']",150,"['1400575', '391833', '240490', '68048', '17032', '711896', '19461', '351916', '383599', '2044056', '381992', '73984', '393069', '366647', '391857']",82,1899.0,52,"['68048', '17032', '351916', '383599', '391833', '1400575', '393069', '240490', '391857', '73984', '2044056', '711896', '19461', '381992', '366647']",148,3711.0
2419,0,0,0,0,"['98340', '406115', '239436', '215037', '210886', '179554', '1588730']",52,"['179554', '215037', '98340', '406115', '239436', '210886', '1588730']",46,97.6,46,"['98340', '406115', '239436', '215037', '179554', '1588730', '210886']",52,101.8
2420,0,0,0,0,"['1605984', '340126', '176105', '1588730', '29009']",52,"['29009', '340126', '1605984', '176105', '1588730']",46,121.0,46,"['1605984', '340126', '176105', '29009', '1588730']",50,136.2
2421,0,0,0,0,"['17032', '68048', '374101']",50,"['68048', '17032', '374101']",46,84.0,44,"['17032', '68048', '374101']",52,86.0
2422,0,0,0,0,"['375744', '286457', '120994', '365285']",82,"['120994', '375744', '365285', '286457']",58,2.8,54,"['286457', '365285', '375744', '120994']",62,3.2
2423,0,0,0,0,"['145597', '910295', '53648', '114878']",58,"['114878', '910295', '53648', '145597']",50,3.0,50,"['145597', '910295', '114878', '53648']",60,2.6
2424,0,0,0,0,"['147109', '221849', '405390', '1651523', '1588730']",52,"['1588730', '405390', '1651523', '147109', '221849']",50,385.8,46,"['147109', '221849', '405390', '1588730', '1651523']",54,285.0
2425,0,0,0,0,"['24294', '301923', '1652987', '1590706']",62,"['24294', '1590706', '301923', '1652987']",56,604.6,44,"['24294', '301923', '1590706', '1652987']",58,646.0
2426,0,0,0,0,"['393139', '149408', '393916', '1164788', '392017', '391888', '392015', '392000', '283992']",94,"['393916', '393139', '149408', '392015', '392017', '1164788', '391888', '392000', '283992']",70,166.0,60,"['393916', '393139', '149408', '1164788', '392017', '391888', '392015', '392000', '283992']",78,168.0
2427,0,0,0,0,"['657799', '391825', '171190', '614903', '1885110', '2113236']",70,"['2113236', '1885110', '391825', '657799', '171190', '614903']",64,0,58,"['391825', '171190', '1885110', '2113236', '614903', '657799']",66,0
2428,0,0,0,0,"['210953', '193618', '16643', '262522', '357643', '375582']",74,"['210953', '16643', '193618', '262522', '357643', '375582']",64,336.0,52,"['262522', '357643', '375582', '193618', '16643', '210953']",76,313.2
2429,0,0,0,0,"['1018729', '1019', '340953', '1147198', '1147569', '191091', '291100']",86,"['1147569', '1147198', '191091', '1018729', '1019', '340953', '291100']",58,304.0,44,"['1019', '1147569', '340953', '291100', '1018729', '191091', '1147198']",80,237.0
2430,0,0,0,0,"['294908', '1652064', '1164786', '1652071']",66,"['294908', '1164786', '1652064', '1652071']",54,24.0,42,"['294908', '1164786', '1652064', '1652071']",60,24.0
2431,0,0,0,0,"['226774', '485119', '108929', '324086', '207762']",74,"['324086', '207762', '108929', '226774', '485119']",52,96.0,44,"['485119', '108929', '226774', '207762', '324086']",60,58.8
2432,0,0,0,0,"['209141', '209276', '159120', '28433', '155328', '156044', '256834', '259413', '276590', '285753', '61398', '194539', '129014', '151219', '1046608', '1046772', '398856', '477851', '282800', '322692', '32712', '41725', '119459', '193837', '644089', '1018874', '861440', '406499', '210426', '220312', '235290', '235393', '200566', '191261', '173529', '160327', '138143', '142674', '135273', '131088', '125269', '113022', '297987', '292400', '239912', '244930', '256091', '256887', '258532', '263171', '352163', '356518', '323174', '133135', '241808', '31408', '5840', '221391', '211307', '388219', '388542', '366067', '360126', '392199', '396970', '716840', '716871', '717097', '717171', '618980', '641365', '610100']",354,"['191261', '135273', '297987', '292400', '263171', '352163', '717171', '861440', '211307', '221391', '388542', '388219', '366067', '323174', '644089', '31408', '5840', '392199', '396970', '716840', '716871', '241808', '477851', '618980', '717097', '193837', '641365', '610100', '406499', '209141', '209276', '159120', '28433', '155328', '156044', '256834', '259413', '276590', '285753', '61398', '194539', '129014', '151219', '282800', '322692', '32712', '41725', '119459', '1018874', '173529', '220312', '210426', '235290', '235393', '200566', '160327', '138143', '142674', '131088', '125269', '113022', '239912', '244930', '256091', '256887', '258532', '356518', '133135', '360126', '398856', '1046608', '1046772']",198,17858.2,158,"['209141', '209276', '159120', '28433', '155328', '156044', '256834', '259413', '276590', '285753', '61398', '194539', '129014', '151219', '1046772', '398856', '282800', '322692', '32712', '41725', '119459', '193837', '477851', '1046608', '644089', '861440', '618980', '406499', '220312', '235290', '235393', '200566', '191261', '173529', '160327', '138143', '142674', '135273', '131088', '125269', '113022', '297987', '292400', '239912', '244930', '256091', '256887', '258532', '263171', '352163', '356518', '323174', '133135', '241808', '392199', '31408', '5840', '221391', '211307', '388542', '360126', '396970', '716840', '716871', '610100', '210426', '388219', '366067', '717097', '717171', '641365', '1018874']",338,14996.6
